78.291569,0
72.366816,0
69.702391,0
74.281604,0
78.663769,0
71.761396,0
76.055677,0
72.001604,0
69.956370,0
82.171091,0
65.708599,0
69.890969,0
71.858336,0
69.315310,0
80.689067,0
74.060004,0
70.481978,0
77.898235,0
67.081514,0
67.782688,0
79.608182,0
69.492848,0
68.248659,0
66.602308,0
68.260063,0
70.023200,0
77.119428,0
76.456706,0
78.871095,0
70.327791,0
78.130736,0
67.310323,0
69.900366,0
72.824593,0
73.345982,0
73.655167,0
72.584147,0
72.723438,0
72.617172,0
84.600578,0
68.787537,0
72.264325,0
76.805315,0
69.878775,0
80.026861,0
78.990603,0
63.804578,0
76.341650,0
71.786441,0
77.256038,0
70.547130,0
69.245237,0
69.604061,0
75.813424,0
75.662292,0
74.934580,0
73.789552,0
70.235652,0
78.190116,0
67.575174,0
66.496357,0
71.351213,0
78.742178,0
71.797256,0
69.352181,0
70.135614,0
72.083517,0
66.622571,0
74.292474,0
74.108049,0
76.339097,0
79.967474,0
80.054736,0
65.513774,0
68.505262,0
92.648508,0
80.916393,0
64.909416,0
70.999943,0
71.686807,0
73.174689,0
82.797979,0
68.856208,0
75.299922,0
67.607519,0
72.388022,0
72.906139,0
73.637761,0
80.638260,0
77.353612,0
82.222520,0
69.077649,0
74.993519,0
78.089895,0
69.898863,0
72.698930,0
70.173246,0
80.540147,0
74.466983,0
79.680160,0
82.885180,0
69.449395,0
66.166667,0
67.848346,0
82.617444,0
72.444162,0
75.402086,0
66.523095,0
80.599174,0
73.765270,0
65.925524,0
63.763573,0
74.781971,0
71.859022,0
70.282393,0
69.095245,0
85.915242,0
76.438519,0
68.088822,0
69.467785,0
74.746648,0
74.740449,0
81.728610,0
70.620271,0
76.839002,0
70.754708,0
72.272537,0
81.907432,0
81.144123,0
80.351861,0
66.018302,0
69.502230,0
83.858088,0
72.648330,0
74.575243,0
71.849583,0
69.361165,0
72.859854,0
77.546451,0
73.762762,0
74.049937,0
71.120206,0
71.781579,0
82.036119,0
75.272058,0
73.323638,0
72.906374,0
73.205850,0
82.854452,0
68.425634,0
70.511849,0
75.257026,0
73.722600,0
70.611564,0
81.934077,0
71.088732,0
71.905179,0
70.273694,0
67.044883,0
68.957964,0
66.836908,0
83.555945,0
74.227703,0
73.378814,0
75.085643,0
79.209250,0
73.242590,0
73.815409,0
70.496362,0
70.425728,0
71.304825,0
77.178535,0
65.957554,0
78.532087,0
73.340517,0
81.147295,0
78.734318,0
77.338732,0
81.855710,0
73.210423,0
77.662708,0
73.027715,0
69.912794,0
68.778523,0
73.995622,0
68.838956,0
76.530503,0
67.713640,0
72.133644,0
78.873040,0
67.858641,0
67.085437,0
70.717411,0
75.211049,0
74.774959,0
72.614161,0
76.741019,0
75.801113,0
73.829287,0
66.561126,0
67.817575,0
76.994050,0
79.701116,0
70.641993,0
74.083795,0
76.476733,0
73.512513,0
73.084830,0
68.631652,0
70.189618,0
73.538412,0
70.835143,0
77.090654,0
66.963339,0
75.828277,0
69.055828,0
73.101731,0
67.073875,0
77.688798,0
72.055806,0
72.852842,0
74.135351,0
82.272526,0
73.864930,0
70.032388,0
68.373958,0
74.735005,0
62.732068,0
70.788640,0
70.507478,0
66.380200,0
74.039687,0
69.742897,0
70.982453,0
66.649243,0
72.741923,0
72.049105,0
91.387845,0
95.759226,0
73.582075,0
80.915332,0
70.215128,0
70.830747,0
74.633094,0
78.951473,0
70.330681,0
67.659175,0
72.096433,0
65.873183,0
63.992472,0
74.479703,0
68.291447,0
73.823842,0
70.776985,0
74.080912,0
82.738963,0
69.873844,0
79.001934,0
75.565246,0
79.277221,0
69.200095,0
69.958029,0
73.803279,0
75.926895,0
70.778821,0
70.707514,0
67.499829,0
65.934082,0
74.683280,0
74.210895,0
74.177207,0
67.818426,0
69.959377,0
69.375751,0
74.347177,0
84.581562,0
78.057153,0
71.579288,0
66.232213,0
81.015851,0
70.962531,0
73.317648,0
66.815045,0
69.420953,0
67.206888,0
80.293271,0
69.288338,0
73.269745,0
72.244695,0
66.964161,0
72.713451,0
67.377687,0
78.593713,0
73.874162,0
79.394168,0
74.115813,0
72.090331,0
85.713136,0
70.114504,0
80.281300,0
66.679858,0
70.772484,0
72.839258,0
70.238384,0
73.837090,0
76.019789,0
